rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
8930,7479,1641,1981,5,Very friendly driver,2025-04-09 04:26:00
8931,2346,6655,1265,4,,2025-05-23 01:45:47
8932,17471,4254,4217,3,Driver was professional,2025-07-26 08:36:04
8933,2522,9840,9814,5,Clean vehicle,2025-09-10 15:38:19
8934,6411,4063,5941,5,Very friendly driver,2025-02-21 00:24:38
8935,3802,3357,9811,5,Average experience,2026-02-04 18:27:24
8936,5692,4947,2670,5,On time,2025-05-31 13:19:20
8937,1962,8399,1545,4,On time,2025-01-02 12:18:16
8938,1268,8046,2616,5,Smooth ride,2026-03-23 19:28:26
8939,10448,8995,4566,5,Smooth ride,2026-03-29 00:27:47
8940,10417,3603,7148,5,Could have been better,2026-06-10 10:51:24
8941,3338,906,2855,5,Smooth ride,2026-07-13 02:50:41
8942,12594,4875,6021,5,Could have been better,2025-11-05 15:39:36
8943,8580,62,994,5,Very friendly driver,2025-08-09 11:20:53
8944,18700,17,8945,5,Great ride,2025-04-06 09:32:02
8945,19350,7430,8048,5,On time,2025-12-13 14:28:26
8946,12799,3937,6808,5,Smooth ride,2025-03-12 07:19:01
8947,19851,317,6212,4,,2026-06-09 01:43:53
8948,15746,4087,3424,5,Average experience,2025-04-17 14:50:28
8949,8281,8636,1576,5,Driver was professional,2026-04-08 00:49:58
8950,8726,6331,4785,3,Good experience,2026-03-09 02:50:08
8951,5106,6995,4075,4,Driver was professional,2025-09-08 05:34:12
8952,12321,1582,8180,5,Great ride,2025-07-18 21:12:33
8953,10936,4695,8705,5,Average experience,2025-11-08 17:49:00
8954,17361,3437,9126,4,On time,2025-11-26 11:09:40
8955,3985,3893,5953,5,,2026-07-19 05:59:51
8956,6673,715,4250,5,Average experience,2025-06-29 12:26:10
8957,6180,4064,2725,5,Could have been better,2025-07-01 11:45:22
8958,4253,8372,9568,5,Good experience,2025-07-22 01:44:11
8959,8035,3314,5097,4,,2026-01-14 21:35:10
8960,5783,9816,6816,4,Driver was professional,2026-01-11 21:34:54
8961,11114,8097,5659,5,Great ride,2025-11-28 04:03:37
8962,7403,2614,8411,5,Average experience,2025-08-07 06:05:02
8963,12230,4716,7042,5,On time,2026-05-04 21:37:49
8964,8516,9710,7127,5,Smooth ride,2025-11-27 11:32:49
8965,12761,4736,6237,3,Very friendly driver,2025-04-30 15:08:11
8966,18889,988,7228,4,Smooth ride,2025-12-27 00:49:24
8967,18177,9105,1593,1,Clean vehicle,2025-12-31 05:28:11
8968,1333,6806,1769,3,Driver was professional,2025-08-03 00:30:41
8969,17650,3394,4891,5,,2026-03-17 04:39:46
8970,12368,6051,6227,5,Driver was professional,2025-12-13 02:49:00
8971,10243,1782,6067,5,,2025-06-08 00:21:08
8972,13281,6815,8656,4,,2026-02-24 17:03:11
8973,1860,1468,1666,5,Great ride,2025-03-27 21:07:32
8974,88,6342,983,5,Good experience,2025-10-29 00:42:37
8975,8955,9111,5563,5,Good experience,2025-02-28 23:03:55
8976,18776,7354,1892,5,,2025-02-12 05:00:57
8977,5650,9268,9896,5,,2025-08-25 08:32:50
8978,11520,9703,9279,4,Driver was professional,2025-06-08 00:38:29
8979,10757,4828,5664,5,Very friendly driver,2026-02-12 22:02:16
8980,15709,5444,6683,5,Smooth ride,2025-09-28 05:48:07
8981,6830,7275,2613,5,Good experience,2026-04-10 11:28:41
8982,5703,5822,4222,5,,2025-03-16 07:02:56
8983,5254,853,5758,5,Great ride,2026-07-08 11:02:03
8984,11323,5771,8194,3,Driver was professional,2025-12-08 00:05:37
8985,63,3518,3681,5,Clean vehicle,2025-04-18 08:43:01
8986,18531,6014,7137,5,On time,2025-05-11 11:23:52
8987,6550,726,9050,4,Good experience,2025-01-09 01:07:13
8988,13988,8117,602,4,Smooth ride,2025-04-02 23:42:31
8989,15282,9275,5097,5,Great ride,2025-01-15 08:59:20
8990,12816,3483,2651,5,Very friendly driver,2026-06-05 11:00:27
8991,9452,4830,743,4,Could have been better,2025-04-09 22:42:03
8992,7325,3934,7080,5,,2025-08-26 21:16:10
8993,19705,1716,8118,5,Driver was professional,2025-01-05 14:19:20
8994,18710,4512,5621,3,Smooth ride,2026-02-08 22:50:52
8995,12653,9571,6544,5,Driver was professional,2026-05-07 13:11:43
8996,10538,6892,917,5,Clean vehicle,2026-01-21 06:19:48
8997,8733,5074,1666,3,Could have been better,2026-06-26 02:51:26
8998,13117,803,4963,3,Smooth ride,2026-03-16 03:52:37
8999,5594,1684,276,1,Driver was professional,2026-04-08 12:32:49
9000,1571,5253,4422,5,Average experience,2026-06-02 15:46:04
9001,14186,9891,7137,4,Driver was professional,2025-06-19 00:51:14
9002,17397,3860,8086,5,,2025-06-24 22:33:20
9003,9381,1749,599,4,Very friendly driver,2025-08-23 02:11:38
9004,11617,9629,5555,4,Clean vehicle,2026-07-23 10:22:07
9005,8115,8959,4051,3,Good experience,2026-04-05 11:12:24
9006,15767,1577,8765,4,Average experience,2025-12-07 17:56:54
9007,12269,2935,3869,5,Driver was professional,2025-09-25 16:05:00
9008,6194,5479,8562,4,Good experience,2026-06-06 09:44:18
9009,7543,7432,9084,5,Clean vehicle,2025-02-12 13:06:47
9010,8888,9141,97,5,Clean vehicle,2026-01-19 03:41:15
9011,14862,3067,7565,5,Great ride,2026-05-01 16:51:19
9012,14455,7297,8925,5,Clean vehicle,2026-03-21 03:07:47
9013,19282,9712,9218,5,Very friendly driver,2026-01-09 16:54:09
9014,8061,6942,7127,4,,2025-07-31 04:49:33
9015,5127,5551,9008,5,Average experience,2026-06-26 03:46:50
9016,11197,5944,5906,4,Good experience,2025-12-03 01:28:54
9017,9531,7269,1095,4,Very friendly driver,2026-04-14 04:22:18
9018,12150,9408,5314,5,Good experience,2025-01-27 05:41:43
9019,19463,5243,7805,5,Could have been better,2025-02-23 07:41:15
9020,18851,6176,8348,5,Clean vehicle,2025-08-07 16:14:32
9021,5013,143,7123,3,Great ride,2026-02-02 21:55:36
9022,6173,255,5401,5,Average experience,2025-07-01 00:51:11
9023,3484,202,3289,5,Average experience,2026-02-22 21:28:46
9024,17122,8355,4758,5,Average experience,2026-04-16 20:06:47
9025,8108,5784,5563,5,Could have been better,2026-06-25 15:07:40
9026,390,6313,7180,5,,2025-09-18 22:53:42
9027,13130,7550,8818,4,Could have been better,2025-08-13 23:15:22
9028,9234,3541,7499,5,On time,2026-04-08 03:37:22
9029,6653,2491,9795,5,Average experience,2025-08-21 13:58:42
9030,7730,7856,1044,5,Could have been better,2026-03-18 08:40:50
9031,6367,3714,2647,4,Could have been better,2026-02-18 08:09:47
9032,4702,3100,9852,5,Driver was professional,2026-07-19 16:09:39
9033,13105,2572,1105,5,,2025-03-10 13:25:09
9034,5107,8365,997,4,Very friendly driver,2025-05-23 10:14:38
9035,11094,659,8541,4,Average experience,2025-10-24 07:40:39
9036,10576,4777,6866,4,On time,2025-04-24 14:59:31
9037,1534,2986,4644,5,,2025-02-25 22:28:09
9038,16484,7104,4807,5,Could have been better,2025-07-13 14:05:36
9039,5556,6729,2473,5,On time,2025-07-23 22:38:28
9040,2472,9793,6692,4,Great ride,2025-04-21 23:06:36
9041,18391,7840,994,1,,2025-10-21 04:24:32
9042,7908,5892,3068,5,Smooth ride,2026-04-26 05:01:55
9043,12728,8577,5233,4,On time,2026-03-24 11:00:39
9044,16155,6973,9376,5,Smooth ride,2025-10-30 06:26:37
9045,19792,6832,1744,5,On time,2025-03-06 15:47:35
9046,1888,9629,1908,5,Average experience,2025-10-17 19:34:06
9047,2993,6418,1983,5,Very friendly driver,2025-08-22 05:26:45
9048,7121,9921,4809,5,Clean vehicle,2026-05-29 08:22:29
9049,2045,9690,102,4,Great ride,2025-10-21 04:35:02
9050,9863,2961,7493,5,Clean vehicle,2026-04-11 09:01:45
9051,14634,3902,6252,4,Could have been better,2026-05-14 09:47:50
9052,1748,486,1988,5,Very friendly driver,2026-05-01 19:20:38
9053,17578,6384,5543,5,On time,2025-11-04 07:36:30
9054,15402,146,843,5,Smooth ride,2025-12-22 20:32:26
9055,13891,2516,7587,5,On time,2025-07-31 19:25:51
9056,5538,6797,2703,4,Average experience,2025-10-03 10:43:21
9057,16278,8622,9324,5,Great ride,2026-01-21 20:36:50
9058,298,353,1936,5,,2025-08-31 23:52:38
9059,14983,157,4620,2,Good experience,2025-05-12 18:33:24
9060,5835,1702,8541,3,Good experience,2025-04-25 01:21:55
9061,6996,9172,1042,5,Could have been better,2025-01-27 03:28:00
9062,830,9298,7878,5,Driver was professional,2025-11-10 01:43:17
9063,14040,9011,808,5,Average experience,2025-06-11 10:33:24
9064,940,5718,2570,5,,2025-04-11 03:53:54
9065,12889,8970,5694,5,Average experience,2026-03-27 14:04:43
9066,14599,3543,232,4,On time,2025-06-28 05:37:40
9067,9700,6144,7397,5,Could have been better,2026-04-27 01:59:04
9068,19346,2270,2940,5,On time,2025-03-03 17:36:10
9069,12304,7341,7020,4,,2025-06-15 05:21:58
9070,9177,8094,6325,5,Clean vehicle,2026-05-11 03:56:32
9071,4152,6719,1683,5,Smooth ride,2026-06-17 12:06:27
9072,5315,2814,2523,5,Could have been better,2026-05-01 01:45:03
9073,7303,335,7549,5,Average experience,2026-05-20 20:08:43
9074,17785,1662,3147,5,Average experience,2025-03-26 09:42:01
9075,6610,357,6382,5,On time,2025-04-23 22:25:24
9076,8357,7880,6181,5,Good experience,2025-11-11 05:18:46
9077,19413,4980,2684,5,Great ride,2026-01-29 06:03:26
9078,148,9605,9140,5,Average experience,2025-02-07 16:09:00
9079,6455,724,5924,5,Clean vehicle,2026-01-22 14:15:14
9080,9035,9781,9862,5,On time,2025-12-18 21:31:05
9081,19265,3317,6126,4,Good experience,2025-02-25 16:45:19
9082,5691,7289,4117,4,Very friendly driver,2025-04-09 04:27:49
9083,13033,1852,9169,4,On time,2026-05-01 06:16:36
9084,5278,5035,7952,5,,2026-05-23 12:24:17
9085,13698,4443,5762,5,Average experience,2025-02-04 20:57:19
9086,13141,4108,1997,5,Driver was professional,2025-03-19 18:12:17
9087,3364,2793,9072,5,Clean vehicle,2026-06-24 08:13:07
9088,19718,1297,6611,3,Great ride,2025-10-22 12:47:52
9089,2774,4145,7245,1,Average experience,2025-08-20 06:25:32
9090,9221,5057,1959,5,Very friendly driver,2025-09-28 05:56:04
9091,2053,9317,5086,4,Good experience,2025-07-24 06:33:21
9092,905,9285,1656,5,Driver was professional,2025-09-13 18:46:04
9093,16193,5845,2457,5,On time,2026-07-02 00:48:10
9094,7072,1032,9063,4,Clean vehicle,2026-01-25 00:10:51
9095,10031,7209,5355,4,Good experience,2026-01-04 08:17:56
9096,6670,5147,2196,3,Good experience,2025-02-10 11:23:39
9097,15312,9435,6073,5,On time,2025-06-23 15:09:15
9098,13473,7130,3431,3,,2025-05-01 12:27:13
9099,8359,945,8856,5,,2025-05-06 13:38:42
9100,4060,3230,3856,5,Average experience,2025-04-08 13:21:17
9101,7988,5714,1264,5,Great ride,2025-09-09 06:21:26
9102,15102,3437,7254,5,,2025-03-02 04:55:47
9103,9730,4425,6816,2,Driver was professional,2025-08-03 03:22:02
9104,16491,143,1796,5,,2026-02-09 20:00:44
9105,6504,8443,1236,5,Great ride,2025-03-23 18:46:49
9106,1304,4038,7652,5,On time,2025-09-17 18:13:04
9107,3938,4431,9557,5,Smooth ride,2025-05-27 07:21:49
9108,11007,7729,3181,2,Smooth ride,2025-07-13 09:08:14
9109,15633,5944,5520,4,Very friendly driver,2025-08-17 14:53:47
9110,9813,7288,8326,5,Very friendly driver,2026-06-23 22:01:50
9111,4992,6899,7520,4,Great ride,2026-05-17 21:17:00
9112,12218,4993,6240,5,Very friendly driver,2025-07-14 20:20:27
9113,6921,7454,8730,4,Clean vehicle,2026-06-02 03:33:24
9114,40,6843,2267,4,Smooth ride,2025-04-14 22:42:45
9115,16182,4524,7788,3,Smooth ride,2026-05-28 23:10:15
9116,19862,7822,5611,4,Good experience,2025-08-05 23:10:09
9117,891,139,3110,5,Smooth ride,2026-05-06 21:53:19
9118,9824,1832,9193,5,Smooth ride,2025-08-24 22:05:20
9119,7668,7914,933,5,Clean vehicle,2026-03-10 02:30:37
9120,6242,2938,2274,5,Great ride,2026-01-12 16:56:57
9121,4908,6669,9104,5,On time,2025-05-18 18:00:47
9122,7350,5504,862,5,Smooth ride,2025-05-27 10:06:29
9123,734,8410,6827,4,Great ride,2025-06-06 00:40:53
9124,19674,1208,6525,4,Very friendly driver,2025-08-06 08:16:38
9125,3015,2139,1044,3,,2026-06-10 05:13:07
9126,11609,9712,7386,5,Great ride,2025-10-27 18:19:40
9127,6889,3759,6692,5,,2026-05-30 14:30:57
9128,10523,4054,9381,4,Average experience,2025-04-01 00:56:17
9129,15830,7720,9937,5,,2025-08-16 10:21:11
9130,17315,6130,5120,5,,2025-08-13 02:04:02
9131,16189,5787,2365,4,Clean vehicle,2025-11-27 11:20:46
9132,13823,8438,7508,5,Driver was professional,2025-08-22 07:26:17
9133,15734,5100,2386,4,Could have been better,2025-05-24 04:03:26
9134,4964,5565,4778,5,Great ride,2026-05-05 08:33:25
9135,6558,7796,2496,4,Clean vehicle,2025-08-23 12:54:41
9136,14998,2775,6623,5,On time,2026-03-04 06:20:43
9137,14935,624,5611,3,Could have been better,2025-09-26 17:39:13
9138,18709,5700,7830,4,Smooth ride,2026-06-05 05:16:02
9139,802,2640,1309,3,Good experience,2026-01-01 00:52:02
9140,17297,185,4387,5,,2025-06-16 02:54:15
9141,719,3384,7620,4,Driver was professional,2025-03-22 19:17:07
9142,16613,5046,3058,5,,2025-12-13 04:04:27
9143,19159,8158,3110,5,Driver was professional,2026-04-12 22:59:39
9144,6420,8420,3912,4,,2025-12-15 20:13:29
9145,1905,1923,3177,5,,2026-04-28 08:30:50
9146,9079,1414,5959,5,Average experience,2026-06-20 02:21:45
9147,9162,3161,6193,4,Could have been better,2025-08-02 14:17:58
9148,2494,1923,3484,5,Clean vehicle,2025-11-28 12:33:25
9149,11551,3837,3778,4,Great ride,2026-05-31 04:21:41
9150,16638,2204,9650,5,,2025-06-06 12:00:22
9151,16848,9256,2473,5,Clean vehicle,2026-06-03 09:30:04
9152,5172,5076,5938,4,On time,2025-05-28 18:37:13
9153,16472,7854,8618,5,Very friendly driver,2025-05-28 08:52:57
9154,15344,4991,154,4,On time,2025-05-27 03:06:51
9155,19349,4751,4732,5,On time,2025-09-16 00:04:25
9156,15031,1452,8752,4,Very friendly driver,2025-12-18 12:31:19
9157,12294,6416,8446,4,Clean vehicle,2025-05-10 04:58:01
9158,18400,8485,3620,5,Could have been better,2025-10-27 03:03:26
9159,14167,2477,1747,5,,2025-06-20 23:19:13
9160,14203,9345,2137,5,Average experience,2026-07-03 17:03:40
9161,3765,1994,1545,4,Driver was professional,2026-03-27 01:43:41
9162,5076,5589,4327,5,Could have been better,2025-01-04 23:53:37
9163,13047,390,1456,5,Driver was professional,2026-01-24 08:22:10
9164,19234,2022,3691,5,On time,2025-07-26 01:32:07
9165,19698,657,7328,5,Average experience,2025-04-05 07:44:48
9166,15913,3499,3638,5,Very friendly driver,2025-01-16 05:09:59
9167,14914,9471,7674,5,,2025-11-12 03:56:43
9168,18195,9917,4773,4,Great ride,2025-05-25 11:55:31
9169,2741,5007,6659,5,Clean vehicle,2025-02-02 10:29:46
9170,4326,1856,2274,5,On time,2025-06-11 01:36:11
9171,4895,3417,932,5,,2026-02-11 03:30:57
9172,7884,5076,6659,4,Driver was professional,2026-01-06 23:03:33
9173,19280,8257,5839,5,Very friendly driver,2026-01-13 08:40:11
9174,1074,2918,3123,3,Great ride,2025-04-22 10:02:24
9175,4115,5380,7795,5,Good experience,2026-07-04 19:44:16
9176,12262,436,8086,5,Could have been better,2026-06-20 09:57:13
9177,883,9972,5195,5,On time,2025-06-07 10:56:40
9178,11136,6165,1497,4,Could have been better,2025-04-24 05:41:43
9179,4200,8606,9227,4,Clean vehicle,2026-07-07 15:57:52
9180,11147,2952,5599,5,Great ride,2025-01-31 19:12:53
9181,9070,9203,9868,5,Driver was professional,2026-07-26 15:04:50
9182,14331,9606,6525,4,,2025-09-15 01:09:36
9183,12377,5780,7180,5,Clean vehicle,2025-05-03 14:34:56
9184,10821,7135,7754,5,Could have been better,2025-10-30 12:46:54
9185,3365,9244,8939,5,Could have been better,2025-02-24 11:12:58
9186,16248,9744,6205,5,Very friendly driver,2025-04-16 22:14:01
9187,3968,6671,2028,5,Good experience,2025-05-07 12:36:49
9188,3463,9730,9823,5,Smooth ride,2026-07-15 23:57:44
9189,12498,555,3272,5,Great ride,2026-05-20 21:56:22
9190,7562,2402,2580,5,Good experience,2025-09-15 16:49:58
9191,14445,2559,1344,5,On time,2026-03-22 10:42:55
9192,19086,3700,7917,5,Very friendly driver,2025-02-28 14:46:19
9193,1876,5654,9074,4,Clean vehicle,2026-03-25 15:59:40
9194,6055,2022,2725,4,Smooth ride,2025-04-09 19:12:31
9195,14633,7054,3528,5,On time,2025-10-09 03:06:01
9196,3826,5047,2726,4,Clean vehicle,2025-09-29 02:08:41
9197,8034,6809,3471,4,On time,2025-05-25 04:44:58
9198,5382,1391,8465,5,Good experience,2025-04-02 17:34:00
9199,14498,9975,7108,5,Great ride,2025-08-17 13:17:12
9200,18169,7224,1665,5,Clean vehicle,2026-01-22 23:05:23
9201,7863,7766,7917,4,Very friendly driver,2025-12-25 18:29:10
9202,17111,5505,1655,5,On time,2025-06-23 05:21:14
9203,7719,8327,9305,4,Good experience,2026-07-10 23:12:49
9204,11179,6686,4426,5,On time,2025-09-21 08:08:27
9205,10303,6487,6691,5,Smooth ride,2025-06-04 00:18:51
9206,15308,4345,8208,4,On time,2025-10-23 06:33:56
9207,11562,9798,4881,5,Smooth ride,2025-04-23 21:53:13
9208,13291,2264,4668,4,Great ride,2026-01-26 17:59:54
9209,8154,4648,4838,4,Could have been better,2025-05-22 10:07:18
9210,93,7777,2086,5,Good experience,2025-07-07 12:34:32
9211,18029,9118,6268,5,On time,2025-12-06 05:29:30
9212,10201,1460,2020,5,On time,2026-06-15 01:04:43
9213,13269,9817,1796,5,Very friendly driver,2025-04-30 19:56:33
9214,18215,6893,2226,4,Clean vehicle,2025-11-19 16:48:03
9215,2287,6914,7838,4,Good experience,2026-04-29 14:07:54
9216,12308,1351,5447,5,Smooth ride,2025-07-24 00:49:33
9217,15496,4043,7995,5,Average experience,2025-03-03 10:30:37
9218,11082,928,1318,5,On time,2025-04-22 21:58:32
9219,5905,672,5382,3,Great ride,2026-04-10 20:45:58
9220,103,9565,9225,5,Great ride,2026-07-21 04:03:56
9221,456,2004,4295,5,On time,2025-05-31 06:41:20
9222,17871,6515,4222,4,Smooth ride,2025-10-16 22:55:22
9223,323,9850,5923,5,Clean vehicle,2025-11-18 15:56:39
9224,19281,3042,1527,4,Very friendly driver,2025-01-29 00:27:54
9225,5496,1224,694,4,Average experience,2026-05-02 04:09:55
9226,18493,2767,1338,5,Smooth ride,2025-02-13 16:59:17
9227,9385,3184,5734,5,Very friendly driver,2025-06-18 00:32:55
9228,6651,3696,4470,5,On time,2026-06-01 12:34:28
9229,16207,8858,75,5,Average experience,2025-04-22 20:07:20
9230,247,5241,4656,5,Good experience,2025-06-17 07:11:58
9231,14251,9440,7966,3,,2026-05-25 02:42:09
9232,17464,6403,3511,2,,2025-12-07 03:54:57
9233,17758,7065,3321,5,,2025-06-09 09:57:16
9234,11593,2808,8084,5,Could have been better,2025-08-22 23:14:01
9235,7034,8437,1792,5,Clean vehicle,2026-05-14 13:45:47
9236,11071,5312,1236,4,Smooth ride,2025-05-03 01:04:28
9237,16096,9902,9421,5,Could have been better,2025-01-26 11:24:42
9238,19184,3962,8929,4,Could have been better,2025-10-20 18:43:04
9239,10533,8094,7744,4,Good experience,2025-12-13 07:11:17
9240,18964,7182,2104,4,Could have been better,2026-06-22 19:40:32
9241,1102,7204,6312,4,,2025-07-10 10:39:33
9242,9170,4228,1196,4,Could have been better,2025-04-06 09:25:11
9243,5450,2007,29,5,Driver was professional,2026-03-04 12:33:01
9244,15397,7292,3034,5,Clean vehicle,2025-11-22 01:02:52
9245,7619,5793,3362,5,Clean vehicle,2025-02-19 21:30:52
9246,3761,4831,983,5,Average experience,2025-12-11 13:41:11
9247,6984,6781,3743,4,Great ride,2026-04-06 00:04:17
9248,8351,1422,500,5,On time,2025-12-24 23:04:54
9249,10823,8775,1289,3,Good experience,2025-06-14 22:41:08
9250,4557,6086,8808,5,Could have been better,2026-07-29 18:28:41
9251,19677,6494,2781,5,Great ride,2026-03-04 14:48:54
9252,1509,6505,635,5,,2025-10-24 11:13:52
9253,13908,5473,460,5,Very friendly driver,2025-03-13 11:52:10
9254,8216,6085,2705,5,Good experience,2026-06-12 04:04:58
9255,6135,3537,6889,4,Clean vehicle,2025-02-10 06:22:21
9256,9152,2641,1475,3,Very friendly driver,2025-05-26 02:55:47
9257,8779,7960,4564,4,Average experience,2025-10-30 18:43:16
9258,5258,641,2064,5,On time,2025-08-16 02:10:41
9259,11069,9744,1549,5,Clean vehicle,2026-03-03 07:19:23
9260,6034,4797,9293,5,Great ride,2025-07-24 22:54:37
9261,10580,2884,4051,4,Driver was professional,2025-01-21 04:59:04
9262,11700,464,3177,5,Smooth ride,2025-03-08 20:12:35
9263,13404,6153,9727,5,Clean vehicle,2025-06-11 13:25:14
9264,5726,6682,7328,3,Smooth ride,2025-05-30 06:00:05
9265,9959,4127,2353,5,Very friendly driver,2025-08-02 17:51:30
9266,14288,3667,1981,5,Good experience,2025-07-20 01:53:56
9267,6717,7022,5410,5,,2026-03-15 20:51:44
9268,16113,2502,1477,4,Driver was professional,2026-07-02 13:39:04
9269,9831,8863,5960,5,Could have been better,2025-04-25 08:15:36
9270,19848,2792,4055,3,Smooth ride,2025-08-02 00:11:38
9271,19389,1799,8734,3,Good experience,2025-08-01 11:39:47
9272,6019,2006,276,4,Very friendly driver,2026-04-30 22:33:27
9273,8293,6865,2357,4,Driver was professional,2025-09-13 19:34:24
9274,1511,9054,4686,5,Driver was professional,2026-05-13 11:23:03
9275,7700,4708,9310,5,Smooth ride,2025-08-04 05:01:21
9276,7006,9546,2571,5,Good experience,2026-04-19 07:09:17
9277,6141,9787,7139,5,,2026-07-30 08:54:37
9278,810,9312,8201,3,On time,2025-07-24 10:02:10
9279,18958,4145,2143,5,Clean vehicle,2025-03-18 15:40:29
9280,2570,9919,9432,5,Good experience,2025-03-25 21:57:33
9281,3821,2440,9288,5,Smooth ride,2025-10-07 10:13:44
9282,14005,1400,3997,5,On time,2025-12-13 20:43:42
9283,18645,1550,5522,1,Smooth ride,2026-03-19 21:22:14
9284,8008,2296,4670,5,Smooth ride,2025-06-08 00:43:10
9285,2215,3278,1134,3,,2025-10-04 13:57:35
9286,14108,4081,4476,5,Clean vehicle,2025-06-21 02:43:54
9287,4860,2433,8698,5,Could have been better,2025-09-06 12:37:50
9288,14222,4550,9870,5,Driver was professional,2026-06-19 21:06:32
9289,5193,3512,1419,5,Very friendly driver,2025-01-21 09:53:45
